year,source id,target id
1997,9712200,9604071
1997,9704029,9612087
1998,9801141,9712211
1997,9712181,9709109
1997,9711153,9609026
1998,9810154,9806161
1996,9601057,9510017
1998,9811131,9808131
1998,9803183,9309140
1995,9506110,9411048
1998,9806040,9511222
1999,9910087,9806008
1997,9707118,9705138
1998,9811023,9309135
1996,9602173,9304040
1999,9812118,9811013
1996,9608106,9608075
1999,9911077,9512187
1999,9910012,9803001
1995,9511098,9412184
1996,9512177,9404035
1994,9408094,9310026
1996,9611184,9608096
1994,9410143,9307108
1996,9610195,9610162
1999,9812188,9706144
1996,9511072,9303112
1997,9706210,9503226
1999,9910156,9506014
1997,9704050,9302027
1996,9603158,9602180
1997,9706100,9706071
1996,9610238,9212049
1999,9902126,9801073
1999,9908207,9509022
1996,9611066,9307027
1998,9811033,9806026
1996,9612224,9607027
1995,9504133,9306119
1998,9811003,9611203
1994,9410050,9209070
1998,9801060,9705106
1997,9702167,9205027
1995,9504014,9401070
1998,9810201,9603003
1995,9506052,9402032
1999,9902071,9607091
1996,9608111,9607163
1999,9905089,9207077
1996,9607235,9512078
1999,9901014,9810188
1997,9710046,9509102
1997,9703099,9512181
1999,9909167,9801135
1999,9908171,9811155
1994,9408083,9402032
1998,9805047,9802109
1999,9902107,9902072
1996,9601171,9402002
1997,9702164,9603087
1996,9607234,9604011
1999,9907032,9903008
1995,9512040,9406206
1994,9406203,9307170
1997,9709081,9411149
1998,9806103,9804006
1999,9909121,9810227
1995,9411232,9401096
1998,9804039,9604047
1999,9909104,9506108
1998,9805141,9602022
1996,9608068,9305181
1993,9308060,9210128
1996,9606097,9409179
1999,9906183,9510030
1996,9605061,9407148
1999,9903186,9902110
1998,9803116,9504081
1996,9604065,9504047
1997,9705166,9602073
1996,9605207,9505165
1999,9903140,9512078
1997,9711080,9704177
1999,9902074,9805041
1997,9711153,9711067
1998,9812195,9507050
1997,9706110,9504090
1999,9907126,9803135
1999,9903095,9605229
1999,9910146,9809161
1996,9611040,9511043
1999,9906077,9902137
1997,9611151,9609126
1998,9808120,9612083
1997,9703140,9312108
1997,9701143,9604065
1998,9802130,9712232
1998,9803163,9701166
1996,9612070,9512175
1996,9611120,9504010
1999,9903029,9507135
1994,9408039,9404135
1993,9306059,9302006
1997,9709185,9307174
1999,9902170,9901056
1997,9712020,208020
1997,9709049,9702201
1998,9807110,9611181
1999,9901017,9605136
1995,9504161,9406105
1999,9909089,9710230
1994,9412199,9404050
1997,9712253,9712236
1998,9808188,9711037
1997,9709025,9704057
1994,9411127,9209044
1998,9809075,9702015
1994,9403047,9307040
1998,9812062,9805217
1997,9702164,9702086
1995,9512119,9210010
1995,9510224,9304047
1997,9704158,9704089
1999,9901017,9710208
1998,9809065,9601177
1999,9906013,9809213
1999,9911154,9708166
1998,9804183,9612119
1998,9803207,9703010
1997,9610046,9603078
1999,9811106,9809132
1998,9808056,9701137
1994,9402031,9310112
1997,9706039,9402032
1995,9510074,9408099
1999,9903072,9410117
1995,9504149,9410164
1999,9909081,9908142
1998,9806201,9708129
1996,9607089,9408099
1995,9507113,9504047
1995,9503127,9503078
1996,9601079,9306098
1996,9610102,9606190
1995,9509119,9303164
1997,9711102,9506126
1998,9705131,9507115
1999,9811124,9511206
1999,9909224,9604199
1995,9504109,9201061
1998,9806146,9803265
1998,9809132,9802109
1996,9610037,9411013
1996,9611023,9602056
1999,9904084,9507100
1998,9802032,9610148
1993,9312016,9203077
1996,9605036,9301042
1998,9812024,9712156
1999,9912177,9901060
1999,9901045,9810041
1999,9902191,9811035
1994,9312179,9210150
1999,9902147,9403082
1996,9602179,9512075
1993,9302001,9202011
1999,9905111,9904024
1998,9812008,9705091
1999,9912125,9908146
1998,9803092,9606130
1997,9510202,9412074
1999,9911197,9808088
1998,9812065,9402048
1997,9701148,9601069
1997,9707004,9410173
1997,9711031,9704080
1999,9911186,9803031
1996,9610005,9402002
1997,9712253,9602065
1999,9909047,9902155
1998,9710247,9510169
1996,9606049,9506112
1999,9907117,9603194
1995,9512042,9510225
1999,9901077,9809039
1996,9611165,9604035
1994,9409076,9404118
1998,9806032,9404115
1995,9507094,9308100
1997,9709038,9610043
1996,9607054,9304130
1999,9910102,9411085
1998,9806074,9803251
1996,9607064,9412108
1998,9809039,9510135
1996,9604065,9601057
1999,9912233,9911101
1998,9803116,9611079
1999,9911090,9410167
1999,9906216,9810014
1996,9411210,9404175
1996,9606160,9601092
1997,9608004,9405026
1999,9903133,9309128
1998,9712223,9610043
1996,9609227,9204074
1997,9712110,9509161
1997,9705011,9512077
1996,9611102,9604031
1998,9810195,9607227
1999,9910125,9803054
1997,9705099,9502130
1995,9510097,9211056
1998,9802148,9605154
1997,9706110,9611063
1998,9804061,9408099
1999,9812191,9402032
1995,9505074,9203052
1995,9510022,9201047
1997,9709193,9603161
1997,9709114,9704156
1999,9909118,9405034
1998,9806003,9506169
1998,9812086,9808101
1999,9911090,9805031
1996,9607050,9506194
1998,9810201,9712230
1998,9701053,9604052
1999,9907142,9904104
1998,9808014,9807080
1997,9707131,9507064
1995,9509170,9403054
1998,9801125,9204099
1997,9712199,9511173
1998,9808019,9711200
1998,9807240,9707249
1999,9910226,9305146
1999,9903224,9503205
1999,9909094,9705221
1999,9910121,9712102
1997,9706125,9609238
1998,9806197,9802150
1998,9803129,9204036
1996,9610157,9608059
1998,9807111,9506126
1995,9505051,9505004
1996,9610251,9308122
1998,9807135,9510086
1997,9712202,9706039
1996,9605234,9511088
1998,9804027,9710009
1995,9509140,9307010
1996,9609239,9308122
1998,9809160,9505183
1997,9712184,9602077
1998,9812250,9810206
1996,9612021,9501024
1999,9909229,9909101
1999,9908051,9711122
1997,9702054,9204102
1999,9904174,9707176
1999,9912219,9501063
1995,9512181,9507048
1994,9403187,9308005
1997,9701121,9304068
1999,9812141,9805189
1996,9611088,9603034
1997,9704197,9503115
1997,9704097,9507115
1999,9903201,9402073
1994,9406171,9310170
1998,9803072,9412209
1995,9503190,9312118
1999,9901004,9705057
1998,9810083,9712251
1997,9705030,9607057
1998,9711179,9705162
1999,9904026,9809160
1995,9507090,9503082
1998,9801194,9612146
1994,9409081,9310179
1998,9806123,9412184
1999,9909224,9609161
1998,9712125,9510087
1998,9802118,9310123
1996,9612018,9606071
1996,9611169,9511189
1995,9509176,9505035
1997,9709087,9602064
1997,9706156,9510135
1995,9510129,9408155
1996,9604093,9506128
1997,9704165,9603142
1999,9907188,9810225
1999,9903113,9803265
1999,9903234,9705160
1996,9605011,9512053
1999,9905097,9902046
1999,9906226,9204099
1993,9306035,9201024
1998,9801123,9710208
1996,9612015,9611050
1996,9607050,9410167
1998,9805198,9309154
1996,9411210,9402107
1997,9702054,9411102
1997,9704109,9607112
1999,9910003,9706124
1999,9903224,9804085
1999,9906125,9806037
1999,9806086,9604035
1996,9604134,9603078
1999,9903054,9802109
1999,9910256,9810104
1999,9909062,9903123
1997,9702187,9611202
1999,9906220,9811156
1999,9902051,9706002
1996,9604096,9506112
1998,9802158,9705145
1999,9908077,9803131
1993,9310194,9208078
1999,9903260,9512077
1997,9710250,9703147
1999,9904182,9709132
1997,9701093,9608079
1999,9911111,9506062
1996,9610003,9408136
1997,9703136,9510086
1996,9610094,9310188
1999,9903056,9811183
1996,9607139,9512059
1999,9904150,9806104
1998,9811195,9706127
1997,9710231,9403058
1999,9901080,9803044
1997,9702052,9607112
1998,9803193,9803023
1998,9807171,9710033
1998,9803028,9803002
1997,9702035,9502110
1999,9902018,9804009
1998,9803123,9407087
1999,9912018,9909134
1999,9901050,9703031
1998,9811092,9709224
1997,9711027,9211021
1998,9705132,9609122
1996,9602051,9511064
1996,9603106,9507009
1995,9508078,9304102
1999,9902168,9803109
1996,9605153,9302078
1994,9407091,9405004
1999,9908088,9605150
1998,9808003,9511104
1998,9810159,9406105
1999,9909017,9704089
1999,9903229,9903238
1999,9910087,9904211
1998,9804159,9403186
1998,9805045,9705117
1997,9709117,9405029
1999,9908094,9602022
1998,9807154,9804027
1998,9803041,9603183
1995,9510233,9406032
1997,9711143,9508155
1999,9911067,9604030
1998,9810244,9802109
1995,9501134,9403073
1999,9811025,9703166
1996,9612201,9407167
1997,9711113,9502071
1999,9903232,9901162
1997,9709114,9604035
1996,9609091,9309034
1998,9801071,9705040
1997,9711135,9706078
1998,9812072,9703172
1999,9912256,9304011
1999,9906011,9710098
1993,9308050,9201056
1997,9703218,9610082
1993,9305003,9206014
1994,9407176,9305047
1998,9802051,9602136
1998,9811093,9506200
1996,9604053,9402107
1999,9905111,9512077
1999,9903165,9902052
1996,9605199,9604198
1997,9710046,9511088
1999,9911008,9903218
1998,9712059,9607070
1996,9607162,9412170
1999,9904024,9903219
1998,9807183,9505150
1997,9709160,9608126
1996,9610238,9604035
1999,9904151,9511030
1996,9603073,9408036
1998,9807136,9612105
1998,9801070,9712185
1995,9512036,9305167
1998,9801110,9604091
1999,9902210,9812035
1998,9805182,9803002
1996,9607201,9602120
1997,9704061,9505004
1999,9901050,9302126
1998,9809190,9709069
1997,9703190,9509037
1995,9410116,9306147
1996,9610207,9503157
1998,9809095,9710204
1998,9809208,9205018
1998,9803214,9605049
1998,9806001,9711162
1997,9712177,9710248
1997,9708123,9612062
1999,9908175,9903029
1996,9612132,9604031
1998,9810135,9809027
1997,9711012,9511043
1996,9608122,9510139
1997,9712025,9711150
1996,9604157,9212021
1998,9802033,9605199
1999,9908193,9611137
1997,9705169,9704095
1998,9803194,9402032
1998,9811080,9602120
1996,9602022,9505053
1998,9806167,9703150
1998,9811089,9611039
1999,9905121,9708040
1997,9711004,9706166
1999,9906075,9805129
1998,9807170,9710116
1998,9803155,9701021
1997,9710248,9609101
1999,9911246,9910052
1998,9803107,9411149
1998,9712151,9503232
1999,9908066,9906054
1995,9506093,9408091
1998,9801024,9702035
1996,9605061,9201067
1998,9707202,9510135
1995,9508143,9501068
1998,9808187,9803265
1997,9710222,9301042
1997,9704009,9310170
1997,9711069,9701015
1996,9612164,9510135
1997,9703213,9512171
1994,9403191,9311093
1999,9905111,9510209
1998,9810074,9310172
1998,9810227,9203018
1997,9701123,9512161
1996,9603073,9408099
1999,9910170,9508072
1999,9902197,9809022
1996,9612121,9612080
1999,9907195,9811226
1999,9902203,9902201
1995,9511172,9212070
1997,9707149,9612085
1999,9911019,9906039
1998,9812031,9403040
1993,9303156,9211025
1996,9611209,9505150
1998,9801144,9610105
1996,9610106,9512034
1996,9607187,9512062
1998,9804084,9207103
1999,9907221,9801045
1997,9704040,9610043
1998,9811116,9801127
1999,9811138,9306002
1998,9801123,9707143
1998,9803192,9711124
1998,9808161,9708118
1998,9806142,9612207
1997,9703176,9606199
1995,9509059,9401009
1998,9812068,9310008
1998,9805141,9705199
1994,9403143,9306147
1997,9711081,9704037
1997,9706217,9706089
1999,9908004,9704112
1997,9709006,9701125
1999,9907224,9512006
1997,9706143,9207077
1998,9804111,9605224
1997,9708169,9311012
1999,9908036,9404185
1997,9709215,9709126
1996,9601079,9503226
1998,9812014,9710033
1995,9509070,9407087
1995,9509113,9310005
1999,9905159,9904207
1998,9801203,9708126
1997,9710192,9707099
1999,9903115,9805019
1999,9905083,9302050
1999,9906033,9312001
1997,9707033,9509173
1993,9305080,9207094
1999,9902191,9806021
1999,9904160,9903183
1999,9912001,9911181
1997,9708022,9701151
1998,9804146,9604069
1996,9612250,9306132
1999,9812007,9804085
1993,9307163,9305072
1999,9912077,9511145
1999,9910146,9907115
1999,9907085,9809132
1996,9604196,9209016
1994,9401153,9302107
1996,9607157,208020
1996,9609179,9502010
1997,9708051,9410138
1996,9605113,9507169
1996,9610112,9603142
1997,9704212,9510068
1997,9701169,9402032
1994,9403181,9307195
1998,9804113,9612089
1998,9802186,9708147
1996,9605047,9604133
1998,9801027,9706145
1997,9709025,9602022
1997,9708017,9511126
1999,9812097,9807080
1993,9312049,9209029
1999,9906201,9811192
1999,9910087,9906064
1997,9704027,9611123
1996,9612239,9201014
1998,9806036,9803239
1996,9610166,9403179
1995,9511110,9504105
1999,9909176,9612222
1995,9509163,9507150
1999,9904095,9710009
1996,9607184,9410167
1998,9810150,9801110
1994,9311180,9204050
1997,9705156,9606078
1996,9606051,9505058
1999,9904043,9206007
1999,9901075,9704012
1998,9806062,9612105
1997,9701094,9610154
1999,9911101,9605224
1994,9411069,9403080
1999,9911125,9712248
1997,9510001,9307190
1994,9407025,9301043
1997,9707011,9601003
1998,9802039,9604114
1995,9505073,9411149
1998,9712043,9512189
1997,9706053,9702162
1999,9910145,9808038
1996,9608157,9507169
1999,9903219,9902098
1996,9603078,9510229
1996,9611134,9603087
1998,9803007,9801133
1996,9604175,9503154
1999,9903215,9602022
1999,9901124,9806144
1998,9805139,9802150
1996,9606009,9512181
1996,9611059,9610109
1999,9905139,9608019
1998,9807059,9503115
1995,9505035,9503163
1996,9606031,9601177
1999,9908040,9903219
1999,9908014,9711035
1995,9506126,9503124
1999,9908190,9711191
1996,9610251,9407087
1998,9803004,9801182
1998,9812167,9407137
1999,9904197,9203018
1999,9812110,9410010
1998,9808070,9301002
1995,9512078,9509151
1999,9902170,9805097
1998,9809113,9712004
1998,9703174,9410167
1997,9707124,9602043
1999,9906102,9804166
1999,9908104,9906064
1994,9407131,9311062
1999,9909140,9606177
1997,9702187,9702136
1997,9705244,9205011
1993,9311064,9204083
1998,9809098,9803184
1997,9708062,9604030
1999,9904121,9801036
1998,9802203,9801206
1998,9803231,9306052
1999,9910161,9603142
1997,9703206,9410212
1997,9701155,9502013
1997,9706200,9606001
1994,9411087,9206029
1999,9905037,9706072
1995,9509104,9401081
1998,9805029,9801060
1997,9701020,9607200
1996,9601171,9508154
1999,9907147,9712033
1997,9706136,9603144
1999,9903123,9803194
1998,9805027,9510017
1994,9412228,9211072
1996,9610074,9604139
1997,9709010,9511080
1998,9804200,9601029
1994,9405057,9309083
1993,9305040,9209008
1997,9709099,9705057
1999,9912206,9706051
1996,9610172,9608126
1997,9703047,9612121
1998,9810239,9706078
1995,9501101,9302126
1995,9512138,9505162
1993,9308018,9206048
1993,9312172,9203083
1994,9411020,9404135
1998,9807185,9703031
1997,9701155,9507018
1998,9809209,9702049
1999,9912271,9809068
1997,9705055,9609122
1996,9611042,9512078
1999,9912082,9305068
1999,9908088,9602022
1999,9910004,9802085
1997,9712047,9707250
1997,9707247,9707120
1999,9907078,9609228
1999,9909030,9905038
1996,9608140,9605059
1996,9602110,9302074
1999,9908163,9810226
1995,9511004,9307184
1997,9711069,9402073
1999,9903190,9901012
1999,9905161,9802109
1995,9501109,9402045
1999,9904019,9602077
1996,9603201,9509060
1998,9811107,9708055
1999,9812095,9707063
1998,9809135,9610134
1994,9410109,9211040
1994,9409060,9205081
1995,9501099,9305047
1997,9707250,9603126
1997,9710085,9609239
1993,9310061,9210010
1996,9607070,9206084
1999,9907133,9302103
1999,9810070,9704026
1999,9909128,9208057
1999,9910081,9902071
1998,9803183,9211059
1999,9910198,9909086
1998,9809033,9806197
1994,9410167,9402032
1997,9709177,9503115
1999,9909010,9603097
1996,9608155,9407194
1995,9511117,9303123
1999,9911019,9512081
1998,9802005,9606165
1997,9704086,9610236
1994,9411192,9204092
1997,9710046,9510229
1994,9407006,9306147
1998,9802130,9705131
1994,9409068,9307099
1999,9904132,9206024
1996,9604074,9203051
1994,9406055,9204035
1995,9509160,9507050
1998,9803066,9612224
1998,9805087,9804085
1999,9905110,9503224
1998,9801183,9701075
1994,9409142,9211097
1995,9510156,9407118
1998,9712143,9612108
1997,9705180,9410117
1999,9908038,9802085
1999,9907175,9705117
1999,9904071,9702038
1997,9609207,9606080
1999,9906029,9711156
1999,9905155,9509141
1998,9809039,9711162
1998,9801102,9407087
1999,9906061,9709109
1998,9802032,9709014
1998,9801121,9601115
1997,9709064,9408068
1997,9711081,9410167
1996,9604129,9511030
1996,9605102,9302006
1999,9908198,9802109
1998,9803263,9803002
1998,9802089,9511065
1997,9707243,9308124
1995,9503033,9311015
1997,9703136,9610041
1995,9510204,9510101
1997,9710046,9606033
1998,9805141,9709219
1999,9903140,9810188
1998,9806091,9604129
1995,9511048,9411057
1995,9506091,9406045
1999,9909019,9503227
1997,9704128,9304154
1999,9905086,9612193
1999,9911101,9405171
1997,9705209,9206008
1996,9611013,9410152
1998,9807067,9307171
1996,9603162,9305015
1996,9601096,9410237
1997,9703143,9608024
1998,9805096,9802183
1999,9904007,9705163
1999,9906222,9806044
1997,9705034,9701091
1999,9906204,9906064
1995,9511020,9502030
1999,9903120,9806104
1997,9701010,9507012
1999,9911210,9904208
1995,9507027,9501030
1999,9903137,9902008
1997,9703052,9702061
1996,9611175,9605091
1998,9806062,9506109
1995,9506118,9410084
1998,9812052,9608195
1997,9705084,9701139
1999,9904217,9808060
1997,9710231,9710178
1996,9610026,9503115
1998,9812112,9404140
1999,9908188,9907092
1997,9704130,9609191
1994,9412203,9301038
1995,9503115,9407106
1997,9704065,9304122
1999,9705108,9610216
1996,9608024,9602022
1995,9508039,9410052
1998,9802073,9707261
1998,9805112,9703131
1996,9609164,9306106
1997,9706216,9612203
1999,9910202,9708049
1997,9709108,9611164
1998,9803076,9803001
1994,9410217,9209125
1999,9908186,9603142
1997,9708049,9705174
1999,9904005,9602111
1998,9807167,9701083
1999,9902001,9412212
1998,9809072,9808105
1995,9506206,9405162
1999,9907014,9906119
1999,9905030,9711200
1999,9904086,9706192
1994,9412017,9311111
1992,9212125,9206047
1995,9512188,9512127
1999,9811017,9804168
1998,9809164,9807206
1999,9906096,9303007
1996,9609116,9509175
1995,9501099,9309119
1998,9806110,9401059
1998,9806142,9505006
1996,9603069,9508155
1993,9304090,9206035
1995,9506171,9208027
1995,9506171,9412059
1995,9501058,9302133
1996,9604124,9602012
1999,9812188,9704131
1998,9805047,9508154
1999,9904129,9512059
1998,9806136,9708005
1995,9505123,9504090
1997,9704123,9611215
1997,9710114,9607243
1997,9707037,9510221
1997,9710114,9502096
1996,9609209,9608012
1996,9606097,9501071
1996,9610087,9510108
1998,9810027,9801099
1998,9808189,9705136
1994,9409193,9209044
1999,9910260,9904142
1996,9609216,9206015
1997,9711156,9706025
1996,9512079,9204085
1998,9710124,9707019
1997,9707207,9512089
1997,9707217,9701025
1995,9501099,9402107
1999,9912258,9801182
1999,9902149,9603142
1999,9909172,9908072
1998,9804135,9504129
1999,9910049,9508143
1995,9508078,9501020
1997,9703136,9404151
1999,9905230,9711124
1998,9806051,9802148
1995,9501038,9308036
1998,9805145,9803251
1996,9611137,9601108
1998,9810150,9701020
1998,9812135,9603167
1999,9902018,9605096
1999,9903031,9810188
1993,9310143,9211049
1995,9505089,9404139
1998,9802099,9512059
1996,9611127,9610021
1992,9211120,9211034
1998,9803249,9803076
1998,9805158,9712028
1997,9702030,9501111
1994,9406071,9203051
1996,9610174,9604156
1999,9911173,9908094
1999,9810203,9610148
1997,9706191,9607015
1999,9906176,9603117
1999,9901017,9805139
1993,9306034,9204098
1999,9906075,9803263
1995,9502094,9212075
1996,9608024,9604065
1999,9905064,9712253
1998,9808187,9611209
1998,9807196,9804175
1999,9906166,9408132
1999,9905173,9605199
1995,9510143,9502161
1996,9605028,9511045
1998,9804184,9510169
1997,9612221,9610069
1999,9911037,9906240
1996,9610082,9601057
1996,9608090,9601007
1995,9502065,9210121
1998,9802147,9711161
1998,9811192,9803131
1996,9602114,9512178
1995,9504053,9406017
1997,9704185,9603003
1999,9712107,9309105
1994,9405058,9208066
1997,9706185,9410167
1994,9408035,9210037
1995,9509119,9508020
1997,9712091,9705035
1999,9903087,9607109
1998,9812048,9606040
1998,9807164,9803076
1995,9506058,9307111
1999,9901041,9510101
1999,9902158,9902073
1998,9802051,9604042
1999,9908134,9904142
1998,9801182,9702101
1997,9709001,9510204
1993,9311010,9206006
1993,9312172,9203052
1995,9512063,9509066
1999,9910011,9810243
1997,9703069,9607049
1999,9906151,9903196
1997,9707120,9704029
1997,9711155,9606050
1996,9607066,9503115
1998,9803259,9803116
1998,9812048,9610198
1999,9910248,9608086
1998,9801053,9604189
1999,9902119,9810254
1999,9905161,9803061
1997,9708009,9504090
1996,9608104,9603028
1999,9901057,9503001
1998,9808181,9801165
1999,9908023,9607019
1998,9708153,9406216
1997,9703101,9512043
1999,9812076,9512200
1999,9910228,9804092
1997,9705104,9609161
1996,9612126,9507012
1999,9905130,9810051
1997,9712060,9606198
1996,9602067,9208078
1995,9506103,9501058
1999,9903088,9710085
1999,9906041,9902022
1997,9704174,9702166
1997,9703048,9609202
1996,9605064,9401128
1996,9604042,9202014
1999,9910102,9812247
1998,9806068,9503045
1996,9607013,9601139
1997,9701078,9406166
1998,9802045,9611014
1998,9807093,9802150
1998,9802057,9710018
1994,9412181,9307174
1997,9701077,9512031
1994,9408066,9302078
1998,9808149,9805112
1999,9812160,9508094
1998,9710238,9505136
1996,9608194,9605131
1999,9906023,9611190
1999,9910053,9510200
1999,9906152,9802148
1997,9705107,9607149
1996,9606130,9509166
1999,9909227,9702108
1998,9803215,9602136
1999,9910182,9907013
1997,9708022,9706072
1995,9505145,9205081
1997,9710213,9402044
1999,9908085,9703197
1999,9907019,9412184
1996,9611146,9601029
1999,9906229,9804072
1993,9310165,9212090
1999,9912157,9906200
1998,9804085,9609026
1998,9805072,9210021
1999,9907075,9808168
1999,9909003,208020
1998,9809190,9804051
1993,9311164,9311015
1996,9609071,9607139
1996,9612030,9403089
1999,9904149,9805129
1996,9609238,9303160
1998,9805055,9604147
1999,9911101,9511053
1998,9801205,9705031
1995,9507041,9202072
1995,9512149,9504145
1998,9801038,9705058
1996,9612008,9605223
1995,9508061,9506153
1995,9511083,9404056
1996,9604079,9412039
1997,9704174,9609145
1994,9410200,9303122
1997,9705220,9601014
1999,9804048,9502070
1996,9610195,9609082
1999,9912232,9909058
1999,9812239,9610043
1999,9910170,9606040
1998,9812104,9712072
1995,9512161,9511052
1998,9811009,9401098
1993,9310026,9201056
1994,9403121,9207001
1996,9612224,9611079
1999,9812226,9806052
1996,9601151,9212049
1997,9707244,9707027
1998,9705131,9510225
1999,9910092,9912140
1993,9304010,9201021
1998,9811128,9701125
1998,9810145,9201026
1995,9502109,9208032
1996,9609123,9511126
1999,9704091,9402096
1998,9708153,9705016
1999,9909002,9401168
1999,9908144,9903123
1998,9801114,9702165
1998,9707027,9706050
1998,9802033,9705074
1996,9605176,9603142
1995,9411076,9302109
1997,9704056,9304063
1997,9703199,9604027
1998,9802099,9507012
1996,9604178,9602052
1996,9606008,9604097
1995,9412059,9210141
1996,9612030,9301068
1998,9802067,9710231
1997,9703004,9609084
1999,9812025,9808014
1995,9505073,9303057
1999,9907091,9607065
1999,9905174,9706072
1995,9512091,9404092
1999,9811090,9206053
1997,9704205,9511052
1996,9608154,9509042
1998,9804092,9601038
1996,9608135,9508002
1996,9610202,9209076
1998,9806136,9805070
1996,9606095,9311189
1999,9812007,9811156
1998,9810083,9303032
1998,9805188,9306013
1997,9703031,9305066
1998,9710057,9611119
1995,9505088,9504080
1995,9512135,9509036
1997,9704134,9604035
1999,9903219,9812027
1999,9903073,9602024
1998,9811093,9602052
1995,9509069,9503195
1998,9711039,9612188
1995,9503107,9209076
1997,9703101,9602136
1999,9902059,9806024
1994,9404172,9306069
1998,9807198,9611202
1997,9707095,9408099
1999,9904021,9901111
1997,9702076,9511030
1996,9609082,9508064
1998,9812052,9806022
1997,9703152,9206007
1996,9604078,9308060
1999,9908163,9711200
1995,9508155,9506194
1998,9803174,9802183
1998,9712232,9709152
1998,9811097,9805087
1997,9704104,9703100
1998,9805062,9704196
1996,9611184,9602154
1997,9711143,9706089
1997,9705137,9702187
1997,9708057,9310163
1998,9804157,9701037
1999,9910040,9906040
1998,9806115,9705055
1999,9905205,9811224
1999,9911158,9707134
1999,9905226,9701125
1998,9806226,9802067
1994,9406008,9205041
1998,9807233,9604040
1998,9808185,9712070
1998,9810151,9803051
1997,9702031,9408099
1997,9712047,9410167
1999,9908042,9506019
1994,9404033,9202046
1997,9703060,9612008
1996,9608189,9306154
1997,9703136,9204035
1996,9608015,9503124
1998,9804121,9510135
1999,9903207,9801091
1999,9904040,9802109
1996,9610005,9510097
1999,9903125,9812135
1997,9704065,9610224
1997,9710068,9608054
1996,9607018,9607009
1998,9802047,9712239
1997,9711102,9603161
1996,9609173,9504097
1998,9806213,9610172
1999,9904184,9506206
1997,9709010,9707251
1996,9610024,9604119
1997,9710034,9604034
1998,9803263,9802183
1999,9910052,9904095
1999,9903146,9811051
1998,9806168,9603021
1999,9903218,9609031
1998,9809136,9805110
1996,9608039,9505105
1997,9707059,9701069
1995,9501070,9404132
1995,9503174,9304026
1995,9512078,9510135
1999,9909146,9811245
1995,9505088,9503163
1999,9904117,9610234
1996,9609112,9303038
1998,9803162,9704189
1996,9603094,9310035
1997,9712193,9711143
1999,9905224,9604078
1998,9802067,9710181
1997,9712019,9310128
1998,9801108,9708168
1999,9907133,9305185
1997,9706207,9203070
1998,9804041,9507074
1998,9810132,9210076
1995,9502105,9402057
1993,9303154,9204065
1996,9609210,9406207
1999,9808094,9606180
1998,9809181,9702014
1995,9505045,9504090
1997,9711093,9512012
1996,9603089,9401139
1999,9907063,9712120
1999,9908064,9601036
1996,9610099,9501069
1998,9810244,9806041
1997,9709186,9503179
1999,9912025,9612188
1995,9508143,9504081
1999,9902030,9510101
1995,9510079,9402032
1999,9905111,9809032
1997,9705003,9411149
1999,9906077,9904098
1995,9501135,9307045
1999,9906156,9309055
1999,9908193,9802194
1998,9811062,9408016
1999,9903110,9712155
1999,9907085,9811106
1994,9412203,9312118
1997,9703127,9702111
1998,9812151,9306153
1996,9611204,9602043
1998,9805201,9805168
1996,9512127,9506106
1999,9909025,9803103
1994,9404092,9302033
1995,9503038,9207053
1996,9604051,9407087
1996,9611034,9607194
1999,9910041,9507092
1997,9702155,9502072
1997,9706185,9608061
1996,9608078,9307027
1996,9603099,9511064
1996,9610156,9609175
1998,9804202,9712064
1996,9607187,9402031
1997,9709069,9610249
1998,9809102,9808100
1993,9303140,9207095
1998,9805106,9506102
1998,9712186,9705130
1999,9911174,9709027
1993,9302009,9201074
1993,9305040,9211015
1997,9705211,9510135
1996,9603108,9509042
1998,9801194,9511043
1998,9802003,9510171
1998,9806240,9703078
1997,9710045,9510033
1997,9703228,9603136
1994,9411178,9410167
1999,9907152,9406063
1996,9610007,9402066
1998,9805027,9511030
1999,9909010,9904069
1999,9909049,9612146
1997,9709017,9604035
1996,9603066,9303139
1999,9907021,9809057
1998,9801192,9611027
1999,9905174,9705057
1997,9711196,9611173
1997,9709069,9704089
1999,9904071,9601038
1994,9401139,9203031
1999,9907224,9809065
1999,9906196,9711200
1998,9805189,9607139
1995,9509112,9310025
1995,9508043,9505100
1999,9909212,9510169
1997,9710166,9705193
1997,9707209,9606172
1994,9406206,9303016
1998,9808019,9803141
1997,9711153,9511088
1997,9704104,9612131
1996,9612046,9412229
1992,9207034,9201061
1995,9507051,9402073
1999,9901063,9605037
1998,9812196,9610082
1996,9604084,9309023
1994,9409046,9206106
1998,9812092,9701093
1995,9512187,9205069
1993,9308018,9202002
1998,9811198,9703030
1999,9910228,9606112
1997,9710015,9307010
1997,9705194,9507048
1999,9908091,9810188
1999,9903137,9306002
1995,9501071,9302022
1996,9612236,9510098
1997,9704165,9512059
1997,9711042,9605053
1995,9503002,9404173
1998,9806009,9609212
1997,9710096,9612102
1999,9905222,9703057
1999,9811217,9705104
1998,9811104,9403188
1997,9708077,9511066
1998,9802088,9706024
1999,9906033,9804125
1996,9606031,9405117
1996,9601055,9404188
1995,9508056,9410167
1996,9611074,9506102
1996,9511024,9411003
1996,9609065,9505075
1993,9309107,9303153
1994,9410156,9401167
1998,9807001,9607234
1998,9806015,9506102
1993,9304128,9209012
1995,9512040,9503045
1993,9309125,9201050
1998,9806113,9803002
1998,9712026,9604042
